array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000208,0.000208,0.000001,0.000206,0.000210,0.000210,2.4580,SSE2
1024,0.000414,0.000414,0.000002,0.000413,0.000419,0.000418,2.4737,SSE2
2048,0.000826,0.000826,0.000001,0.000824,0.000827,0.000827,2.4784,SSE2
4096,0.001650,0.001650,0.000002,0.001648,0.001656,0.001656,2.4827,SSE2
8192,0.003301,0.003301,0.000002,0.003297,0.003305,0.003305,2.4816,SSE2
12288,0.004954,0.004953,0.000003,0.004945,0.004956,0.004956,2.4803,SSE2
16384,0.006605,0.006606,0.000005,0.006601,0.006618,0.006617,2.4806,SSE2
20480,0.008251,0.008250,0.000003,0.008245,0.008255,0.008255,2.4822,SSE2
24576,0.009894,0.009894,0.000002,0.009889,0.009897,0.009897,2.4839,SSE2
28672,0.011549,0.011548,0.000004,0.011541,0.011554,0.011554,2.4827,SSE2
32768,0.013207,0.013206,0.000005,0.013194,0.013216,0.013215,2.4811,SSE2
40960,0.016562,0.016589,0.000078,0.016509,0.016688,0.016688,2.4731,SSE2
49152,0.019852,0.019874,0.000060,0.019827,0.020035,0.020025,2.4759,SSE2
57344,0.023157,0.023166,0.000030,0.023144,0.023252,0.023245,2.4763,SSE2
65536,0.026455,0.026493,0.000071,0.026433,0.026666,0.026658,2.4773,SSE2
