array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000086,0.000085,0.000001,0.000083,0.000087,0.000087,29912.5629,AVX2
1024,0.000171,0.000167,0.000009,0.000153,0.000181,0.000180,29943.5185,AVX2
2048,0.000320,0.000336,0.000041,0.000297,0.000411,0.000408,32028.4850,AVX2
4096,0.000727,0.000737,0.000068,0.000655,0.000827,0.000827,28164.9176,AVX2
8192,0.001477,0.001523,0.000204,0.001328,0.002077,0.002037,27730.7957,AVX2
12288,0.002375,0.002368,0.000249,0.001922,0.002967,0.002922,25873.3700,AVX2
16384,0.002901,0.002949,0.000161,0.002758,0.003254,0.003245,28239.0428,AVX2
20480,0.003827,0.003828,0.000184,0.003576,0.004082,0.004078,26759.8505,AVX2
24576,0.004601,0.004626,0.000175,0.004398,0.004898,0.004894,26706.2458,AVX2
28672,0.005451,0.005437,0.000213,0.005076,0.005760,0.005756,26300.3937,AVX2
32768,0.005927,0.005927,0.000251,0.005509,0.006459,0.006427,27643.5431,AVX2
40960,0.007273,0.007266,0.000214,0.006936,0.007586,0.007576,28158.9278,AVX2
49152,0.008742,0.008779,0.000194,0.008458,0.009045,0.009044,28111.0262,AVX2
57344,0.010166,0.010235,0.000258,0.009997,0.010947,0.010894,28204.2383,AVX2
65536,0.011922,0.011963,0.000233,0.011651,0.012406,0.012394,27486.0402,AVX2
81920,0.015300,0.015284,0.000264,0.014814,0.015757,0.015745,26770.6521,AVX2
98304,0.018570,0.018547,0.000272,0.018234,0.018966,0.018958,26469.1001,AVX2
114688,0.021606,0.021667,0.000310,0.021100,0.022161,0.022155,10616.3622,AVX2
131072,0.025599,0.025618,0.000325,0.025058,0.026092,0.026084,10240.3763,AVX2
163840,0.032417,0.032496,0.000405,0.031689,0.033134,0.033122,10108.2506,AVX2
196608,0.038618,0.038932,0.001014,0.037666,0.041284,0.041151,10182.1813,AVX2
229376,0.047230,0.047185,0.001263,0.045305,0.049525,0.049430,9713.1543,AVX2
262144,0.052080,0.052116,0.000713,0.051186,0.053706,0.053600,10067.0570,AVX2
327680,0.069028,0.069586,0.002254,0.067437,0.075852,0.075347,9494.0668,AVX2
393216,0.085044,0.085301,0.001742,0.083090,0.089009,0.088828,9247.3252,AVX2
458752,0.135122,0.135323,0.006640,0.127242,0.148103,0.147611,6790.1670,AVX2
524288,0.205669,0.206556,0.005484,0.201223,0.219920,0.219247,5098.3693,AVX2
655360,0.385600,0.384464,0.005249,0.373932,0.394122,0.393561,3399.1737,AVX2
786432,0.634545,0.632649,0.027278,0.590221,0.665879,0.665807,2478.7264,AVX2
917504,0.998495,0.993058,0.031612,0.951412,1.039928,1.039186,1837.7738,AVX2
1048576,1.175294,1.157952,0.044158,1.046765,1.194903,1.193954,1784.3634,AVX2
1310720,1.598571,1.580539,0.058102,1.423818,1.637472,1.635876,1639.8650,AVX2
1572864,2.055510,1.999013,0.132987,1.794532,2.137809,2.137555,1530.3879,AVX2
1835008,2.235640,2.234237,0.006669,2.220523,2.242562,2.242468,1641.5953,AVX2
2097152,2.665342,2.631984,0.063986,2.523748,2.688468,2.688437,786.8230,AVX2
2621440,3.186489,3.189326,0.015513,3.160088,3.217619,3.216627,822.6734,AVX2
3145728,3.630464,3.642101,0.035300,3.593306,3.706983,3.704922,866.4809,AVX2
3670016,4.289313,4.288260,0.022809,4.257972,4.336789,4.333949,855.6186,AVX2
4194304,4.830261,4.826701,0.070805,4.720156,4.917668,4.915938,868.3390,AVX2
