array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000010,0.000010,0.000000,0.000010,0.000011,0.000011,52.4811,AVX-512F
1024,0.000020,0.000020,0.000001,0.000020,0.000021,0.000021,52.4620,AVX-512F
2048,0.000039,0.000039,0.000001,0.000039,0.000041,0.000041,52.5794,AVX-512F
4096,0.000074,0.000074,0.000000,0.000074,0.000075,0.000075,55.1959,AVX-512F
8192,0.000381,0.000381,0.000003,0.000377,0.000387,0.000387,21.5169,AVX-512F
12288,0.000564,0.000564,0.000002,0.000562,0.000569,0.000568,21.8050,AVX-512F
16384,0.000750,0.000750,0.000001,0.000747,0.000752,0.000752,21.8526,AVX-512F
20480,0.000937,0.000938,0.000001,0.000936,0.000940,0.000940,21.8464,AVX-512F
24576,0.001124,0.001124,0.000001,0.001122,0.001125,0.001125,21.8578,AVX-512F
28672,0.001230,0.001234,0.000011,0.001226,0.001262,0.001261,23.3154,AVX-512F
32768,0.001333,0.001333,0.000016,0.001308,0.001355,0.001355,24.5827,AVX-512F
40960,0.001653,0.001655,0.000010,0.001643,0.001673,0.001673,24.7783,AVX-512F
49152,0.002509,0.002517,0.000023,0.002492,0.002571,0.002568,19.5923,AVX-512F
57344,0.002813,0.002811,0.000008,0.002790,0.002822,0.002822,20.3867,AVX-512F
65536,0.003102,0.003104,0.000005,0.003097,0.003114,0.003113,21.1245,AVX-512F
