array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000070,0.000071,0.000004,0.000069,0.000081,0.000080,7.3395,SSE4.2
1024,0.000162,0.000162,0.000002,0.000160,0.000165,0.000165,6.3168,SSE4.2
2048,0.000343,0.000343,0.000001,0.000342,0.000345,0.000345,5.9690,SSE4.2
4096,0.000706,0.000706,0.000002,0.000703,0.000709,0.000709,5.8038,SSE4.2
8192,0.001434,0.001434,0.000003,0.001430,0.001439,0.001439,5.7143,SSE4.2
12288,0.002160,0.002160,0.000002,0.002157,0.002163,0.002163,5.6880,SSE4.2
16384,0.002884,0.002885,0.000002,0.002881,0.002888,0.002888,5.6807,SSE4.2
20480,0.003613,0.003612,0.000003,0.003608,0.003617,0.003617,5.6683,SSE4.2
24576,0.004342,0.004344,0.000008,0.004336,0.004366,0.004364,5.6606,SSE4.2
28672,0.005067,0.005067,0.000002,0.005061,0.005069,0.005069,5.6582,SSE4.2
32768,0.005791,0.005792,0.000004,0.005787,0.005798,0.005798,5.6584,SSE4.2
40960,0.007249,0.007248,0.000004,0.007242,0.007253,0.007253,5.6508,SSE4.2
49152,0.008699,0.008699,0.000004,0.008693,0.008705,0.008705,5.6505,SSE4.2
57344,0.010154,0.010156,0.000007,0.010148,0.010168,0.010167,5.6475,SSE4.2
65536,0.011613,0.011615,0.000007,0.011602,0.011626,0.011626,5.6434,SSE4.2
