array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000248,0.000248,0.000002,0.000246,0.000252,0.000252,2.0668,Scalar
1024,0.000502,0.000502,0.000002,0.000500,0.000505,0.000505,2.0400,Scalar
2048,0.001008,0.001008,0.000001,0.001006,0.001011,0.001011,2.0308,Scalar
4096,0.002020,0.002021,0.000003,0.002017,0.002025,0.002025,2.0275,Scalar
8192,0.004053,0.004051,0.000003,0.004045,0.004056,0.004056,2.0214,Scalar
12288,0.006087,0.006087,0.000006,0.006078,0.006102,0.006101,2.0187,Scalar
16384,0.008111,0.008111,0.000004,0.008102,0.008118,0.008118,2.0199,Scalar
20480,0.010137,0.010140,0.000008,0.010132,0.010155,0.010155,2.0204,Scalar
24576,0.012152,0.012151,0.000005,0.012142,0.012160,0.012160,2.0225,Scalar
28672,0.014191,0.014191,0.000005,0.014183,0.014201,0.014200,2.0205,Scalar
32768,0.016219,0.016217,0.000006,0.016205,0.016227,0.016227,2.0204,Scalar
40960,0.020253,0.020252,0.000007,0.020240,0.020265,0.020265,2.0224,Scalar
49152,0.024339,0.024341,0.000013,0.024320,0.024369,0.024367,2.0195,Scalar
57344,0.028425,0.028432,0.000020,0.028407,0.028467,0.028466,2.0174,Scalar
65536,0.032496,0.032505,0.000062,0.032452,0.032680,0.032665,2.0167,Scalar
