array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000210,0.000211,0.000001,0.000209,0.000212,0.000212,2.4361,SSE4.2
1024,0.000418,0.000418,0.000002,0.000416,0.000421,0.000421,2.4500,SSE4.2
2048,0.000830,0.000831,0.000001,0.000830,0.000833,0.000833,2.4662,SSE4.2
4096,0.001658,0.001658,0.000001,0.001656,0.001661,0.001661,2.4709,SSE4.2
8192,0.003316,0.003316,0.000002,0.003314,0.003320,0.003320,2.4705,SSE4.2
12288,0.004975,0.004976,0.000004,0.004971,0.004984,0.004983,2.4698,SSE4.2
16384,0.006635,0.006636,0.000007,0.006627,0.006650,0.006650,2.4692,SSE4.2
20480,0.008283,0.008285,0.000003,0.008281,0.008291,0.008291,2.4724,SSE4.2
24576,0.009944,0.009945,0.000005,0.009939,0.009955,0.009954,2.4714,SSE4.2
28672,0.011604,0.011603,0.000005,0.011595,0.011614,0.011614,2.4710,SSE4.2
32768,0.013261,0.013263,0.000007,0.013254,0.013275,0.013275,2.4710,SSE4.2
40960,0.016567,0.016569,0.000010,0.016559,0.016595,0.016593,2.4724,SSE4.2
49152,0.019879,0.019882,0.000006,0.019874,0.019892,0.019892,2.4725,SSE4.2
57344,0.023185,0.023183,0.000008,0.023169,0.023196,0.023196,2.4734,SSE4.2
65536,0.026539,0.026526,0.000022,0.026486,0.026553,0.026553,2.4695,SSE4.2
