array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000159,0.000162,0.000012,0.000151,0.000195,0.000193,16125.9572,SSE4.2
1024,0.000303,0.000305,0.000010,0.000296,0.000330,0.000328,16917.3125,SSE4.2
2048,0.000613,0.000631,0.000065,0.000590,0.000825,0.000807,16708.4812,SSE4.2
4096,0.001812,0.001827,0.000051,0.001780,0.001946,0.001939,11303.4425,SSE4.2
8192,0.003596,0.003606,0.000030,0.003577,0.003666,0.003665,11389.7152,SSE4.2
12288,0.005510,0.005494,0.000089,0.005366,0.005645,0.005639,11151.1943,SSE4.2
16384,0.007304,0.007331,0.000097,0.007217,0.007563,0.007550,11215.6290,SSE4.2
20480,0.009850,0.009874,0.000190,0.009637,0.010329,0.010299,10395.7254,SSE4.2
24576,0.012826,0.012718,0.000574,0.011546,0.013718,0.013663,9580.2400,SSE4.2
28672,0.014887,0.015044,0.000405,0.014712,0.016168,0.016087,9629.8486,SSE4.2
32768,0.016558,0.016572,0.000333,0.016114,0.017022,0.017015,9895.1078,SSE4.2
40960,0.021986,0.021980,0.000148,0.021643,0.022186,0.022181,9315.0498,SSE4.2
49152,0.026391,0.026451,0.000329,0.026015,0.026872,0.026871,9312.3246,SSE4.2
57344,0.030907,0.030969,0.000431,0.030402,0.031861,0.031837,9276.9076,SSE4.2
65536,0.035250,0.035494,0.001011,0.034688,0.038395,0.038145,9295.7883,SSE4.2
81920,0.043556,0.043781,0.000368,0.043457,0.044492,0.044480,9404.0233,SSE4.2
98304,0.052551,0.052509,0.000438,0.051944,0.053545,0.053469,9353.2628,SSE4.2
114688,0.060696,0.060733,0.000199,0.060341,0.060980,0.060979,3779.0728,SSE4.2
131072,0.069990,0.069869,0.000445,0.069180,0.070774,0.070717,3745.4630,SSE4.2
163840,0.089096,0.089598,0.001933,0.087377,0.093186,0.093107,3677.8145,SSE4.2
196608,0.110870,0.111282,0.001295,0.109732,0.114734,0.114491,3546.6296,SSE4.2
229376,0.136470,0.136561,0.000511,0.135772,0.137456,0.137433,3361.5525,SSE4.2
262144,0.156499,0.161656,0.009055,0.155558,0.181272,0.180848,3350.1148,SSE4.2
327680,0.211020,0.210438,0.008624,0.198642,0.223286,0.223222,3105.6800,SSE4.2
393216,0.237943,0.238108,0.001607,0.235869,0.241225,0.241135,3305.1240,SSE4.2
458752,0.275885,0.276254,0.002920,0.273398,0.284270,0.283628,3325.6717,SSE4.2
524288,0.318273,0.319622,0.006312,0.311419,0.336719,0.335389,3294.5855,SSE4.2
655360,0.447342,0.456429,0.020491,0.434382,0.490149,0.489867,2930.0172,SSE4.2
786432,0.639014,0.668900,0.062377,0.616231,0.824928,0.815329,2461.3924,SSE4.2
917504,1.055026,1.031139,0.084300,0.891095,1.153345,1.150433,1739.3006,SSE4.2
1048576,1.368290,1.360385,0.088812,1.259506,1.513512,1.512957,1532.6805,SSE4.2
1310720,2.094966,2.153088,0.122874,2.028954,2.369869,2.365586,1251.3043,SSE4.2
1572864,2.768853,2.799784,0.086665,2.714148,3.024267,3.010103,1136.1124,SSE4.2
1835008,3.295225,3.380082,0.185690,3.193339,3.740634,3.738149,1113.7377,SSE4.2
2097152,3.901261,3.911223,0.074763,3.819640,4.020130,4.019479,537.5575,SSE4.2
2621440,4.940389,4.977247,0.137325,4.805599,5.277013,5.264679,530.6141,SSE4.2
3145728,5.841619,5.884873,0.142383,5.715784,6.172729,6.165934,538.5028,SSE4.2
3670016,6.796442,6.777659,0.136948,6.617048,7.110289,7.086416,539.9908,SSE4.2
4194304,7.807470,7.941415,0.396643,7.688012,9.065863,8.982902,537.2168,SSE4.2
