array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000032,0.000032,0.000000,0.000032,0.000033,0.000033,78811.2019,AVX2
1024,0.000081,0.000083,0.000003,0.000081,0.000089,0.000089,63205.6526,AVX2
2048,0.000172,0.000188,0.000035,0.000162,0.000269,0.000266,59590.5572,AVX2
4096,0.000654,0.000655,0.000045,0.000576,0.000762,0.000755,31325.2303,AVX2
8192,0.001231,0.001244,0.000046,0.001177,0.001343,0.001338,33277.8810,AVX2
12288,0.001800,0.001803,0.000029,0.001756,0.001848,0.001847,34124.5315,AVX2
16384,0.002765,0.002769,0.000060,0.002699,0.002880,0.002880,29626.8090,AVX2
20480,0.003675,0.003693,0.000070,0.003584,0.003791,0.003791,27863.5218,AVX2
24576,0.004618,0.004684,0.000159,0.004520,0.005116,0.005084,26610.2521,AVX2
28672,0.005572,0.005684,0.000350,0.005483,0.006719,0.006627,25728.5176,AVX2
32768,0.006530,0.006752,0.000507,0.006302,0.007856,0.007825,25088.8714,AVX2
40960,0.009166,0.009185,0.000087,0.009073,0.009375,0.009364,22343.2340,AVX2
49152,0.011261,0.011375,0.000235,0.011148,0.011889,0.011867,21824.3939,AVX2
57344,0.013434,0.013530,0.000427,0.013041,0.014396,0.014377,21342.9409,AVX2
65536,0.015732,0.015899,0.000399,0.015512,0.016664,0.016646,20828.2957,AVX2
81920,0.019587,0.019864,0.000589,0.019194,0.020928,0.020909,20911.5232,AVX2
98304,0.023581,0.039241,0.042616,0.022990,0.166393,0.154869,20843.9608,AVX2
114688,0.026951,0.026972,0.000215,0.026697,0.027461,0.027434,8510.8924,AVX2
131072,0.030302,0.067542,0.107701,0.029887,0.390539,0.358946,8651.1445,AVX2
163840,0.038601,0.038833,0.000982,0.037755,0.041539,0.041326,8488.9143,AVX2
196608,0.045760,0.045994,0.000903,0.045010,0.047674,0.047640,8592.9343,AVX2
229376,0.053481,0.053582,0.000563,0.052713,0.054646,0.054605,8577.8378,AVX2
262144,0.060560,0.060564,0.000633,0.059606,0.062166,0.062048,8657.3288,AVX2
327680,0.080107,0.089307,0.028018,0.077181,0.173024,0.165197,8181.0489,AVX2
393216,0.097036,0.097017,0.000963,0.095771,0.099117,0.099006,8104.4983,AVX2
458752,0.117483,0.119452,0.004670,0.115782,0.131997,0.131086,7809.6950,AVX2
524288,0.141793,0.144646,0.007969,0.137802,0.166351,0.164652,7395.0925,AVX2
655360,0.213694,0.223340,0.022683,0.205232,0.272731,0.271663,6133.6369,AVX2
786432,0.301851,0.315849,0.035893,0.293988,0.417981,0.410652,5210.7367,AVX2
917504,0.401655,0.408368,0.010924,0.397327,0.426978,0.426338,4568.6139,AVX2
1048576,0.485864,0.507428,0.033742,0.472995,0.565415,0.564987,4316.3358,AVX2
1310720,0.618400,0.644884,0.076138,0.593494,0.860034,0.843954,4239.0712,AVX2
1572864,0.838891,0.879922,0.102768,0.778883,1.095800,1.087596,3749.8632,AVX2
1835008,0.951794,0.963813,0.032557,0.931639,1.028103,1.026330,3855.8920,AVX2
2097152,1.113205,1.126635,0.034335,1.097625,1.209592,1.206233,1883.8862,AVX2
2621440,1.465564,1.477164,0.033143,1.439827,1.554389,1.550302,1788.6898,AVX2
3145728,1.837156,1.880446,0.107121,1.775936,2.138896,2.127052,1712.2812,AVX2
3670016,2.174929,2.203924,0.056486,2.157271,2.348255,2.339050,1687.4187,AVX2
4194304,2.568588,2.600930,0.086878,2.513966,2.804378,2.796025,1632.9218,AVX2
