array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000066,0.000066,0.000001,0.000065,0.000068,0.000068,7.8048,AVX
1024,0.000135,0.000134,0.000003,0.000128,0.000137,0.000137,7.5775,AVX
2048,0.000266,0.000267,0.000003,0.000265,0.000274,0.000274,7.6890,AVX
4096,0.000540,0.000540,0.000001,0.000539,0.000542,0.000542,7.5814,AVX
8192,0.001092,0.001092,0.000001,0.001090,0.001094,0.001094,7.5004,AVX
12288,0.001643,0.001643,0.000001,0.001642,0.001645,0.001645,7.4801,AVX
16384,0.002194,0.002194,0.000001,0.002192,0.002196,0.002196,7.4690,AVX
20480,0.002745,0.002756,0.000021,0.002741,0.002801,0.002800,7.4610,AVX
24576,0.003326,0.003335,0.000034,0.003294,0.003392,0.003392,7.3895,AVX
28672,0.003876,0.003876,0.000015,0.003856,0.003895,0.003895,7.3971,AVX
32768,0.004413,0.004412,0.000009,0.004398,0.004423,0.004423,7.4261,AVX
40960,0.005514,0.005513,0.000010,0.005500,0.005526,0.005525,7.4287,AVX
49152,0.006620,0.006621,0.000005,0.006612,0.006629,0.006629,7.4244,AVX
57344,0.007719,0.007720,0.000008,0.007704,0.007739,0.007737,7.4292,AVX
65536,0.008824,0.008822,0.000008,0.008806,0.008830,0.008830,7.4274,AVX
