array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000248,0.000248,0.000005,0.000241,0.000263,0.000261,2.0666,Scalar
1024,0.000266,0.000266,0.000001,0.000265,0.000269,0.000269,3.8565,Scalar
2048,0.000277,0.000278,0.000001,0.000277,0.000280,0.000280,7.3810,Scalar
4096,0.000278,0.000278,0.000002,0.000276,0.000282,0.000282,14.7554,Scalar
8192,0.000277,0.000278,0.000001,0.000276,0.000279,0.000279,29.5398,Scalar
12288,0.000277,0.000277,0.000001,0.000276,0.000280,0.000280,44.3839,Scalar
16384,0.000277,0.000278,0.000001,0.000276,0.000280,0.000280,59.0602,Scalar
20480,0.000277,0.000278,0.000001,0.000276,0.000281,0.000281,73.9177,Scalar
24576,0.000277,0.000277,0.000001,0.000276,0.000279,0.000279,88.6865,Scalar
28672,0.000278,0.000278,0.000002,0.000277,0.000283,0.000282,103.3114,Scalar
32768,0.000277,0.000277,0.000001,0.000276,0.000279,0.000279,118.2163,Scalar
40960,0.000277,0.000277,0.000001,0.000276,0.000279,0.000279,147.9470,Scalar
49152,0.000277,0.000278,0.000002,0.000276,0.000281,0.000281,177.4806,Scalar
57344,0.000277,0.000277,0.000001,0.000276,0.000279,0.000279,206.9613,Scalar
65536,0.000277,0.000277,0.000001,0.000276,0.000279,0.000279,236.6964,Scalar
