array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000209,0.000209,0.000002,0.000207,0.000212,0.000212,2.4553,SSE4.2
1024,0.000416,0.000416,0.000002,0.000414,0.000421,0.000421,2.4629,SSE4.2
2048,0.000828,0.000827,0.000001,0.000826,0.000828,0.000828,2.4748,SSE4.2
4096,0.001654,0.001658,0.000012,0.001649,0.001689,0.001687,2.4771,SSE4.2
8192,0.003321,0.003334,0.000026,0.003313,0.003399,0.003396,2.4668,SSE4.2
12288,0.004966,0.004972,0.000021,0.004956,0.005029,0.005025,2.4746,SSE4.2
16384,0.006670,0.006679,0.000040,0.006638,0.006758,0.006757,2.4565,SSE4.2
20480,0.008337,0.008335,0.000011,0.008307,0.008350,0.008350,2.4565,SSE4.2
24576,0.010003,0.010004,0.000022,0.009974,0.010054,0.010051,2.4568,SSE4.2
28672,0.011569,0.011580,0.000025,0.011561,0.011632,0.011631,2.4784,SSE4.2
32768,0.013220,0.013223,0.000009,0.013209,0.013237,0.013237,2.4786,SSE4.2
40960,0.016519,0.016519,0.000006,0.016510,0.016528,0.016528,2.4796,SSE4.2
49152,0.019824,0.019827,0.000011,0.019816,0.019859,0.019856,2.4794,SSE4.2
57344,0.023136,0.023137,0.000006,0.023127,0.023148,0.023147,2.4786,SSE4.2
65536,0.026440,0.026439,0.000006,0.026424,0.026449,0.026448,2.4787,SSE4.2
