array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.016054,0.016052,0.000013,0.016030,0.016076,0.016074,0.0319,AVX
1024,0.016151,0.016148,0.000016,0.016123,0.016168,0.016168,0.0634,AVX
2048,0.016305,0.016304,0.000007,0.016289,0.016315,0.016315,0.1256,AVX
4096,0.016673,0.016672,0.000012,0.016650,0.016692,0.016691,0.2457,AVX
8192,0.017402,0.017405,0.000019,0.017375,0.017440,0.017439,0.4707,AVX
12288,0.018156,0.018152,0.000010,0.018135,0.018164,0.018164,0.6768,AVX
16384,0.018912,0.018910,0.000009,0.018897,0.018921,0.018921,0.8663,AVX
20480,0.019646,0.019888,0.000721,0.019634,0.022051,0.021838,1.0425,AVX
24576,0.020410,0.020594,0.000562,0.020392,0.022279,0.022112,1.2041,AVX
28672,0.021164,0.021163,0.000014,0.021136,0.021184,0.021184,1.3547,AVX
32768,0.021912,0.021914,0.000008,0.021904,0.021926,0.021926,1.4954,AVX
40960,0.023388,0.023385,0.000008,0.023368,0.023394,0.023394,1.7514,AVX
49152,0.024885,0.024886,0.000012,0.024873,0.024916,0.024914,1.9752,AVX
57344,0.026360,0.026363,0.000013,0.026348,0.026389,0.026388,2.1754,AVX
65536,0.027896,0.027910,0.000078,0.027827,0.028057,0.028057,2.3493,AVX
