array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000024,0.000024,0.000000,0.000024,0.000025,0.000025,21.1257,SSE4.2
1024,0.000069,0.000069,0.000002,0.000068,0.000074,0.000074,14.9038,SSE4.2
2048,0.000116,0.000116,0.000001,0.000115,0.000117,0.000117,17.7302,SSE4.2
4096,0.000235,0.000235,0.000001,0.000234,0.000238,0.000238,17.4124,SSE4.2
8192,0.000462,0.000462,0.000002,0.000458,0.000464,0.000464,17.7139,SSE4.2
12288,0.000715,0.000715,0.000001,0.000714,0.000717,0.000717,17.1762,SSE4.2
16384,0.000899,0.000898,0.000001,0.000897,0.000900,0.000900,18.2323,SSE4.2
20480,0.001112,0.001112,0.000002,0.001110,0.001115,0.001115,18.4193,SSE4.2
24576,0.001374,0.001374,0.000002,0.001372,0.001377,0.001377,17.8880,SSE4.2
28672,0.001628,0.001629,0.000002,0.001626,0.001633,0.001633,17.6085,SSE4.2
32768,0.001747,0.001748,0.000002,0.001744,0.001752,0.001752,18.7527,SSE4.2
40960,0.002181,0.002181,0.000002,0.002178,0.002186,0.002185,18.7803,SSE4.2
49152,0.002617,0.002618,0.000004,0.002612,0.002630,0.002629,18.7807,SSE4.2
57344,0.003056,0.003056,0.000003,0.003051,0.003060,0.003060,18.7667,SSE4.2
65536,0.003622,0.003623,0.000005,0.003615,0.003631,0.003630,18.0915,SSE4.2
