array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000012,0.000013,0.000000,0.000012,0.000014,0.000014,41.2471,AVX2
1024,0.000025,0.000025,0.000000,0.000025,0.000026,0.000026,41.2524,AVX2
2048,0.000054,0.000054,0.000001,0.000054,0.000056,0.000056,37.8449,AVX2
4096,0.000113,0.000114,0.000002,0.000112,0.000119,0.000119,36.2692,AVX2
8192,0.000384,0.000383,0.000003,0.000377,0.000388,0.000388,21.3454,AVX2
12288,0.000575,0.000575,0.000001,0.000574,0.000577,0.000577,21.3794,AVX2
16384,0.000765,0.000764,0.000003,0.000756,0.000767,0.000766,21.4157,AVX2
20480,0.000956,0.000955,0.000004,0.000944,0.000958,0.000958,21.4290,AVX2
24576,0.001145,0.001143,0.000005,0.001134,0.001148,0.001148,21.4674,AVX2
28672,0.001336,0.001336,0.000004,0.001328,0.001341,0.001341,21.4570,AVX2
32768,0.001289,0.001297,0.000027,0.001277,0.001377,0.001370,25.4201,AVX2
40960,0.001856,0.001855,0.000009,0.001842,0.001876,0.001874,22.0660,AVX2
49152,0.002531,0.002531,0.000006,0.002518,0.002540,0.002540,19.4196,AVX2
57344,0.003118,0.003118,0.000003,0.003113,0.003124,0.003124,18.3915,AVX2
65536,0.003481,0.003482,0.000006,0.003472,0.003493,0.003493,18.8248,AVX2
