array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000118,0.000119,0.000002,0.000117,0.000123,0.000123,21771.4900,AVX2
1024,0.000230,0.000230,0.000002,0.000228,0.000233,0.000233,22266.3577,AVX2
2048,0.000445,0.000445,0.000001,0.000443,0.000447,0.000447,23033.5873,AVX2
4096,0.002196,0.002203,0.000083,0.002096,0.002345,0.002340,9325.3450,AVX2
8192,0.004477,0.004607,0.000256,0.004416,0.005240,0.005206,9148.6330,AVX2
12288,0.006389,0.006334,0.000153,0.005877,0.006412,0.006411,9616.8613,AVX2
16384,0.006987,0.007027,0.000098,0.006959,0.007308,0.007285,11723.8112,AVX2
20480,0.007632,0.008160,0.000806,0.007489,0.009479,0.009466,13417.5096,AVX2
24576,0.009374,0.009505,0.000253,0.009320,0.010110,0.010085,13108.9799,AVX2
28672,0.011474,0.012191,0.000984,0.011333,0.013510,0.013504,12493.9107,AVX2
32768,0.013653,0.013862,0.000521,0.013216,0.014944,0.014923,12000.6978,AVX2
40960,0.016750,0.016769,0.000177,0.016490,0.017174,0.017148,12227.1371,AVX2
49152,0.019951,0.019945,0.000427,0.019257,0.020727,0.020702,12317.9070,AVX2
57344,0.023072,0.023287,0.000804,0.022412,0.024812,0.024798,12427.3714,AVX2
65536,0.026023,0.026081,0.000280,0.025724,0.026544,0.026538,12591.7242,AVX2
81920,0.032947,0.033326,0.000726,0.032609,0.034463,0.034454,12432.2727,AVX2
98304,0.039852,0.039863,0.000572,0.039114,0.041005,0.040968,12333.4906,AVX2
114688,0.044881,0.045174,0.000714,0.044006,0.046355,0.046327,5110.7939,AVX2
131072,0.054273,0.054513,0.001415,0.052409,0.057122,0.057038,4830.1243,AVX2
163840,0.066456,0.066588,0.001060,0.064985,0.069005,0.068904,4930.7710,AVX2
196608,0.077580,0.078122,0.001243,0.076912,0.081123,0.080949,5068.5408,AVX2
229376,0.091370,0.091675,0.001045,0.089944,0.093629,0.093588,5020.8189,AVX2
262144,0.106381,0.106271,0.001850,0.103498,0.108860,0.108801,4928.3954,AVX2
327680,0.131645,0.131864,0.002011,0.128993,0.134856,0.134856,4978.2489,AVX2
393216,0.157250,0.157888,0.002258,0.155088,0.162272,0.162234,5001.1473,AVX2
458752,0.183444,0.184634,0.003235,0.180459,0.191546,0.191257,5001.5503,AVX2
524288,0.212402,0.212340,0.002997,0.207153,0.217154,0.217009,4936.7569,AVX2
655360,0.271137,0.312239,0.083779,0.262380,0.542161,0.526463,4834.1561,AVX2
786432,0.330214,0.331569,0.007454,0.324152,0.350967,0.349632,4763.1610,AVX2
917504,0.379346,0.382596,0.007913,0.374846,0.399658,0.399126,4837.2900,AVX2
1048576,0.439716,0.441949,0.008127,0.431045,0.455186,0.454963,4769.3291,AVX2
1310720,0.543176,0.544095,0.006424,0.537622,0.561262,0.559975,4826.1357,AVX2
1572864,0.651146,0.652386,0.005485,0.644516,0.661815,0.661518,4831.0610,AVX2
1835008,0.759837,0.762143,0.007778,0.749971,0.775278,0.775068,4830.0019,AVX2
2097152,0.864530,0.867343,0.013460,0.850455,0.899463,0.897683,2425.7720,AVX2
2621440,1.104121,1.101335,0.015742,1.076405,1.125198,1.124876,2374.2329,AVX2
3145728,1.371448,1.370937,0.016328,1.347543,1.404973,1.403531,2293.7279,AVX2
3670016,2.326475,2.322977,0.029791,2.287653,2.389803,2.386055,1577.5007,AVX2
4194304,3.066091,3.065578,0.023742,3.024001,3.110572,3.108435,1367.9646,AVX2
