array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.026972,0.026971,0.000018,0.026930,0.027000,0.026999,0.0190,SSE4.2
1024,0.027076,0.027072,0.000015,0.027044,0.027091,0.027091,0.0378,SSE4.2
2048,0.027237,0.027234,0.000053,0.027158,0.027345,0.027340,0.0752,SSE4.2
4096,0.027610,0.027694,0.000298,0.027540,0.028583,0.028499,0.1484,SSE4.2
8192,0.028272,0.028273,0.000024,0.028236,0.028320,0.028318,0.2898,SSE4.2
12288,0.029000,0.029010,0.000031,0.028983,0.029090,0.029086,0.4237,SSE4.2
16384,0.029747,0.029754,0.000021,0.029728,0.029798,0.029797,0.5508,SSE4.2
20480,0.030517,0.030513,0.000016,0.030481,0.030539,0.030538,0.6711,SSE4.2
24576,0.031265,0.031261,0.000022,0.031224,0.031291,0.031290,0.7861,SSE4.2
28672,0.032002,0.032005,0.000020,0.031978,0.032051,0.032049,0.8960,SSE4.2
32768,0.032712,0.032708,0.000012,0.032686,0.032725,0.032725,1.0017,SSE4.2
40960,0.034221,0.034224,0.000042,0.034165,0.034292,0.034291,1.1969,SSE4.2
49152,0.035663,0.035842,0.000406,0.035577,0.036918,0.036861,1.3782,SSE4.2
57344,0.037145,0.037329,0.000529,0.037092,0.038906,0.038762,1.5438,SSE4.2
65536,0.038647,0.038907,0.000757,0.038575,0.041165,0.040955,1.6958,SSE4.2
