array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000525,0.000524,0.000004,0.000516,0.000528,0.000528,0.9753,AVX2
1024,0.000816,0.000818,0.000004,0.000814,0.000829,0.000828,1.2543,AVX2
2048,0.001380,0.001384,0.000009,0.001370,0.001398,0.001398,1.4846,AVX2
4096,0.002484,0.002482,0.000025,0.002445,0.002525,0.002525,1.6487,AVX2
8192,0.004692,0.004694,0.000036,0.004621,0.004766,0.004761,1.7458,AVX2
12288,0.006878,0.006873,0.000042,0.006805,0.006929,0.006929,1.7865,AVX2
16384,0.009059,0.009057,0.000035,0.009002,0.009111,0.009110,1.8085,AVX2
20480,0.011212,0.011229,0.000062,0.011141,0.011358,0.011352,1.8265,AVX2
24576,0.013440,0.013442,0.000049,0.013367,0.013525,0.013522,1.8286,AVX2
28672,0.015536,0.015545,0.000048,0.015474,0.015648,0.015644,1.8455,AVX2
32768,0.017822,0.017808,0.000088,0.017679,0.017935,0.017934,1.8386,AVX2
40960,0.022176,0.022169,0.000060,0.022082,0.022268,0.022264,1.8470,AVX2
49152,0.026553,0.026531,0.000048,0.026453,0.026596,0.026593,1.8511,AVX2
57344,0.030944,0.030961,0.000054,0.030910,0.031088,0.031082,1.8532,AVX2
65536,0.035324,0.035320,0.000066,0.035179,0.035407,0.035406,1.8553,AVX2
