array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000012,0.000012,0.000001,0.000012,0.000015,0.000015,43.6752,AVX-512F
1024,0.000028,0.000029,0.000000,0.000028,0.000029,0.000029,35.9580,AVX-512F
2048,0.000069,0.000070,0.000001,0.000069,0.000072,0.000072,29.4679,AVX-512F
4096,0.000161,0.000161,0.000001,0.000160,0.000165,0.000164,25.5058,AVX-512F
8192,0.000345,0.000346,0.000002,0.000344,0.000351,0.000351,23.7665,AVX-512F
12288,0.000530,0.000530,0.000001,0.000528,0.000532,0.000532,23.1961,AVX-512F
16384,0.000714,0.000714,0.000001,0.000711,0.000715,0.000715,22.9525,AVX-512F
20480,0.000897,0.000897,0.000001,0.000895,0.000900,0.000899,22.8358,AVX-512F
24576,0.001080,0.001080,0.000001,0.001077,0.001081,0.001081,22.7574,AVX-512F
28672,0.001261,0.001261,0.000001,0.001259,0.001262,0.001262,22.7371,AVX-512F
32768,0.001444,0.001446,0.000006,0.001442,0.001463,0.001461,22.6903,AVX-512F
40960,0.001810,0.001810,0.000001,0.001808,0.001812,0.001812,22.6275,AVX-512F
49152,0.002179,0.002179,0.000002,0.002177,0.002183,0.002183,22.5572,AVX-512F
57344,0.002544,0.002546,0.000007,0.002539,0.002565,0.002564,22.5428,AVX-512F
65536,0.002907,0.002907,0.000003,0.002903,0.002916,0.002915,22.5408,AVX-512F
