array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000101,0.000102,0.000001,0.000100,0.000104,0.000104,5.0569,Scalar
1024,0.000198,0.000199,0.000001,0.000197,0.000201,0.000201,5.1658,Scalar
2048,0.000393,0.000393,0.000002,0.000387,0.000397,0.000397,5.2146,Scalar
4096,0.000758,0.000758,0.000002,0.000754,0.000760,0.000760,5.4019,Scalar
8192,0.001584,0.001585,0.000002,0.001581,0.001589,0.001589,5.1719,Scalar
12288,0.002368,0.002367,0.000002,0.002363,0.002370,0.002370,5.1897,Scalar
16384,0.003100,0.003101,0.000004,0.003096,0.003108,0.003108,5.2847,Scalar
20480,0.003965,0.003965,0.000003,0.003961,0.003970,0.003970,5.1653,Scalar
24576,0.004761,0.004762,0.000004,0.004758,0.004770,0.004770,5.1621,Scalar
28672,0.005573,0.005574,0.000005,0.005567,0.005585,0.005585,5.1447,Scalar
32768,0.006218,0.006219,0.000006,0.006214,0.006234,0.006233,5.2699,Scalar
40960,0.007743,0.007743,0.000004,0.007738,0.007749,0.007749,5.2896,Scalar
49152,0.009279,0.009281,0.000009,0.009268,0.009295,0.009295,5.2970,Scalar
57344,0.010823,0.010824,0.000011,0.010811,0.010839,0.010839,5.2981,Scalar
65536,0.012390,0.012391,0.000006,0.012384,0.012405,0.012404,5.2895,Scalar
