array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.014485,0.015170,0.001809,0.014424,0.020537,0.020071,0.0353,AVX2
1024,0.014526,0.014722,0.000412,0.014471,0.015881,0.015794,0.0705,AVX2
2048,0.014831,0.014903,0.000168,0.014715,0.015155,0.015153,0.1381,AVX2
4096,0.015289,0.015441,0.000402,0.015168,0.016530,0.016458,0.2679,AVX2
8192,0.016214,0.016844,0.001452,0.015792,0.019961,0.019909,0.5052,AVX2
12288,0.016616,0.017248,0.001299,0.016527,0.020829,0.020597,0.7395,AVX2
16384,0.017530,0.017967,0.001018,0.017324,0.020857,0.020643,0.9346,AVX2
20480,0.018469,0.019230,0.001552,0.018157,0.023234,0.023030,1.1089,AVX2
24576,0.019207,0.019958,0.001689,0.018917,0.023875,0.023768,1.2795,AVX2
28672,0.020261,0.020965,0.001706,0.019593,0.025158,0.024963,1.4152,AVX2
32768,0.020973,0.022112,0.001854,0.020487,0.025137,0.025129,1.5624,AVX2
40960,0.022219,0.022888,0.001421,0.021878,0.025867,0.025833,1.8435,AVX2
49152,0.024675,0.025878,0.002996,0.023292,0.033654,0.033197,1.9920,AVX2
57344,0.026756,0.027620,0.002441,0.025002,0.032492,0.032315,2.1432,AVX2
65536,0.028378,0.028695,0.001671,0.026345,0.031784,0.031713,2.3094,AVX2
