array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.051700,0.051701,0.000007,0.051693,0.051710,0.051710,0.0099,NEON
1024,0.051926,0.051927,0.000002,0.051925,0.051929,0.051929,0.0197,NEON
2048,0.052405,0.052406,0.000004,0.052401,0.052411,0.052411,0.0391,NEON
4096,0.053365,0.053364,0.000001,0.053363,0.053366,0.053366,0.0768,NEON
8192,0.055274,0.055278,0.000006,0.055272,0.055286,0.055286,0.1482,NEON
12288,0.057188,0.057189,0.000001,0.057188,0.057191,0.057191,0.2149,NEON
16384,0.059110,0.059109,0.000001,0.059108,0.059110,0.059110,0.2772,NEON
20480,0.061026,0.061026,0.000000,0.061025,0.061026,0.061026,0.3356,NEON
24576,0.062941,0.062942,0.000002,0.062941,0.062944,0.062944,0.3905,NEON
28672,0.064867,0.064867,0.000000,0.064867,0.064867,0.064867,0.4420,NEON
32768,0.066783,0.066783,0.000001,0.066782,0.066785,0.066785,0.4907,NEON
40960,0.070624,0.070624,0.000002,0.070623,0.070627,0.070627,0.5800,NEON
49152,0.074465,0.074468,0.000006,0.074462,0.074476,0.074476,0.6601,NEON
57344,0.078308,0.078306,0.000003,0.078302,0.078309,0.078309,0.7323,NEON
65536,0.082149,0.082148,0.000002,0.082146,0.082150,0.082150,0.7978,NEON
