array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.001058,0.001059,0.000003,0.001057,0.001063,0.001063,0.4840,SVE2
1024,0.002157,0.002156,0.000000,0.002156,0.002157,0.002157,0.4748,SVE2
2048,0.004354,0.004354,0.000001,0.004353,0.004355,0.004355,0.4704,SVE2
4096,0.008747,0.008747,0.000000,0.008746,0.008747,0.008747,0.4683,SVE2
8192,0.017533,0.017533,0.000000,0.017533,0.017533,0.017533,0.4672,SVE2
12288,0.026319,0.026319,0.000001,0.026317,0.026320,0.026320,0.4669,SVE2
16384,0.035106,0.035106,0.000001,0.035104,0.035108,0.035108,0.4667,SVE2
20480,0.043874,0.043875,0.000003,0.043872,0.043880,0.043880,0.4668,SVE2
24576,0.052665,0.052663,0.000003,0.052659,0.052666,0.052666,0.4666,SVE2
28672,0.061448,0.061447,0.000002,0.061444,0.061448,0.061448,0.4666,SVE2
32768,0.070248,0.070249,0.000003,0.070246,0.070253,0.070253,0.4665,SVE2
40960,0.087826,0.087828,0.000003,0.087825,0.087832,0.087832,0.4664,SVE2
49152,0.105409,0.105408,0.000001,0.105407,0.105409,0.105409,0.4663,SVE2
57344,0.122995,0.122995,0.000001,0.122994,0.122996,0.122996,0.4662,SVE2
65536,0.140574,0.140573,0.000002,0.140570,0.140575,0.140575,0.4662,SVE2
