array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.001321,0.001322,0.000002,0.001320,0.001323,0.001323,0.3875,SVE
1024,0.002155,0.002156,0.000001,0.002155,0.002158,0.002158,0.4751,SVE
2048,0.003826,0.003825,0.000000,0.003825,0.003826,0.003826,0.5354,SVE
4096,0.007122,0.007122,0.000001,0.007120,0.007123,0.007123,0.5752,SVE
8192,0.013727,0.013727,0.000001,0.013726,0.013727,0.013727,0.5968,SVE
12288,0.020319,0.020318,0.000001,0.020316,0.020320,0.020320,0.6048,SVE
16384,0.026905,0.026906,0.000001,0.026905,0.026907,0.026907,0.6090,SVE
20480,0.033499,0.033498,0.000001,0.033496,0.033499,0.033499,0.6114,SVE
24576,0.040087,0.040087,0.000001,0.040086,0.040088,0.040088,0.6131,SVE
28672,0.046676,0.046677,0.000001,0.046676,0.046678,0.046678,0.6143,SVE
32768,0.053266,0.053267,0.000002,0.053265,0.053269,0.053269,0.6152,SVE
40960,0.066449,0.066448,0.000001,0.066447,0.066449,0.066449,0.6164,SVE
49152,0.079625,0.079624,0.000001,0.079623,0.079625,0.079625,0.6173,SVE
57344,0.092797,0.092800,0.000006,0.092795,0.092808,0.092808,0.6180,SVE
65536,0.105977,0.105977,0.000002,0.105975,0.105980,0.105980,0.6184,SVE
