array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000781,0.000782,0.000002,0.000780,0.000784,0.000784,0.6559,Scalar
1024,0.001602,0.001602,0.000001,0.001602,0.001604,0.001604,0.6393,Scalar
2048,0.003242,0.003242,0.000001,0.003241,0.003244,0.003244,0.6318,Scalar
4096,0.006523,0.006523,0.000000,0.006523,0.006523,0.006523,0.6280,Scalar
8192,0.013088,0.013088,0.000000,0.013088,0.013088,0.013088,0.6259,Scalar
12288,0.019650,0.019650,0.000001,0.019649,0.019651,0.019651,0.6253,Scalar
16384,0.026214,0.026213,0.000001,0.026211,0.026214,0.026214,0.6250,Scalar
20480,0.032775,0.032775,0.000001,0.032774,0.032775,0.032775,0.6249,Scalar
24576,0.039340,0.039340,0.000000,0.039339,0.039340,0.039340,0.6247,Scalar
28672,0.045902,0.045902,0.000001,0.045900,0.045903,0.045903,0.6246,Scalar
32768,0.052463,0.052464,0.000001,0.052463,0.052465,0.052465,0.6246,Scalar
40960,0.065590,0.065590,0.000000,0.065590,0.065591,0.065591,0.6245,Scalar
49152,0.078715,0.078717,0.000002,0.078715,0.078720,0.078720,0.6244,Scalar
57344,0.091841,0.091842,0.000004,0.091838,0.091847,0.091847,0.6244,Scalar
65536,0.104965,0.104965,0.000002,0.104963,0.104967,0.104967,0.6244,Scalar
