array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000047,0.000050,0.000003,0.000047,0.000054,0.000054,10.7905,NEON
1024,0.000112,0.000113,0.000002,0.000111,0.000115,0.000115,9.1422,NEON
2048,0.000220,0.000222,0.000005,0.000218,0.000229,0.000228,9.3089,NEON
4096,0.000536,0.000529,0.000013,0.000511,0.000540,0.000540,7.6445,NEON
8192,0.001067,0.001069,0.000004,0.001066,0.001075,0.001075,7.6765,NEON
12288,0.001804,0.001802,0.000007,0.001793,0.001809,0.001809,6.8109,NEON
16384,0.002654,0.002655,0.000002,0.002654,0.002657,0.002657,6.1738,NEON
20480,0.003270,0.003285,0.000047,0.003236,0.003349,0.003348,6.2637,NEON
24576,0.003757,0.003760,0.000005,0.003756,0.003768,0.003768,6.5407,NEON
28672,0.004403,0.004401,0.000004,0.004395,0.004405,0.004405,6.5123,NEON
32768,0.004955,0.004957,0.000005,0.004952,0.004964,0.004964,6.6128,NEON
40960,0.006427,0.006428,0.000006,0.006422,0.006436,0.006436,6.3734,NEON
49152,0.007749,0.007749,0.000001,0.007747,0.007750,0.007750,6.3432,NEON
57344,0.009068,0.009068,0.000007,0.009059,0.009076,0.009075,6.3239,NEON
65536,0.010648,0.010641,0.000026,0.010607,0.010669,0.010669,6.1549,NEON
