array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000150,0.000151,0.000001,0.000150,0.000152,0.000152,3.4147,NEON
1024,0.000334,0.000334,0.000002,0.000333,0.000337,0.000337,3.0686,NEON
2048,0.000699,0.000700,0.000000,0.000699,0.000700,0.000700,2.9287,NEON
4096,0.001431,0.001432,0.000001,0.001431,0.001434,0.001434,2.8617,NEON
8192,0.002896,0.002896,0.000000,0.002896,0.002896,0.002896,2.8286,NEON
12288,0.004360,0.004361,0.000001,0.004360,0.004361,0.004361,2.8180,NEON
16384,0.005825,0.005825,0.000000,0.005825,0.005825,0.005825,2.8129,NEON
20480,0.007289,0.007290,0.000001,0.007289,0.007292,0.007292,2.8096,NEON
24576,0.008754,0.008754,0.000001,0.008753,0.008754,0.008754,2.8074,NEON
28672,0.010218,0.010218,0.000001,0.010218,0.010219,0.010219,2.8059,NEON
32768,0.011684,0.011684,0.000000,0.011684,0.011684,0.011684,2.8046,NEON
40960,0.014611,0.014611,0.000000,0.014611,0.014612,0.014612,2.8033,NEON
49152,0.017541,0.017541,0.000001,0.017539,0.017541,0.017541,2.8021,NEON
57344,0.020469,0.020470,0.000002,0.020468,0.020472,0.020472,2.8015,NEON
65536,0.023398,0.023398,0.000001,0.023397,0.023400,0.023400,2.8009,NEON
