array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000060,0.000057,0.000007,0.000048,0.000063,0.000063,8.5023,NEON
1024,0.000136,0.000135,0.000002,0.000132,0.000136,0.000136,7.5405,NEON
2048,0.000260,0.000261,0.000002,0.000259,0.000263,0.000263,7.8737,NEON
4096,0.000523,0.000526,0.000005,0.000522,0.000533,0.000533,7.8368,NEON
8192,0.001033,0.001032,0.000002,0.001030,0.001035,0.001035,7.9316,NEON
12288,0.001621,0.001632,0.000019,0.001616,0.001659,0.001658,7.5824,NEON
16384,0.002799,0.002800,0.000004,0.002796,0.002805,0.002805,5.8531,NEON
20480,0.003371,0.003370,0.000011,0.003356,0.003384,0.003383,6.0749,NEON
24576,0.004013,0.003959,0.000078,0.003849,0.004015,0.004015,6.1239,NEON
28672,0.004402,0.004404,0.000017,0.004384,0.004426,0.004426,6.5132,NEON
32768,0.005322,0.005323,0.000003,0.005319,0.005327,0.005327,6.1572,NEON
40960,0.006772,0.006773,0.000005,0.006767,0.006780,0.006779,6.0486,NEON
49152,0.008147,0.008145,0.000006,0.008136,0.008150,0.008150,6.0330,NEON
57344,0.009648,0.009644,0.000017,0.009621,0.009663,0.009663,5.9434,NEON
65536,0.011117,0.011102,0.000025,0.011067,0.011121,0.011121,5.8951,NEON
