array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.050663,0.050672,0.000014,0.050661,0.050692,0.050691,0.0101,NEON
1024,0.050912,0.050910,0.000003,0.050906,0.050912,0.050912,0.0201,NEON
2048,0.051384,0.051385,0.000003,0.051383,0.051389,0.051389,0.0399,NEON
4096,0.052352,0.052353,0.000002,0.052351,0.052356,0.052356,0.0782,NEON
8192,0.054255,0.054255,0.000000,0.054254,0.054255,0.054255,0.1510,NEON
12288,0.056212,0.056211,0.000005,0.056204,0.056215,0.056215,0.2186,NEON
16384,0.058085,0.058085,0.000002,0.058082,0.058087,0.058087,0.2821,NEON
20480,0.060046,0.060047,0.000002,0.060045,0.060049,0.060049,0.3411,NEON
24576,0.061971,0.062179,0.000298,0.061966,0.062600,0.062588,0.3966,NEON
28672,0.063935,0.064019,0.000140,0.063905,0.064215,0.064210,0.4485,NEON
32768,0.066071,0.066102,0.000045,0.066070,0.066167,0.066165,0.4960,NEON
40960,0.069959,0.069958,0.000002,0.069955,0.069960,0.069960,0.5855,NEON
49152,0.073902,0.073885,0.000067,0.073796,0.073957,0.073956,0.6651,NEON
57344,0.077741,0.077741,0.000002,0.077738,0.077744,0.077744,0.7376,NEON
65536,0.081525,0.081592,0.000126,0.081483,0.081768,0.081763,0.8039,NEON
