array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,47.8863,SVE
1024,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,95.5277,SVE
2048,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,191.0662,SVE
4096,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,375.3666,SVE
8192,0.000011,0.000011,0.000000,0.000010,0.000011,0.000011,766.0800,SVE
12288,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,1109.6462,SVE
16384,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,1521.4323,SVE
20480,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,1910.6260,SVE
24576,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,2292.6655,SVE
28672,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,2674.7766,SVE
32768,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,3006.5695,SVE
40960,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,3821.0381,SVE
49152,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,4585.5878,SVE
57344,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,5349.7526,SVE
65536,0.000011,0.000011,0.000000,0.000011,0.000011,0.000011,6114.1171,SVE
