array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000116,0.000116,0.000002,0.000114,0.000117,0.000117,4.4007,SVE2
1024,0.000226,0.000225,0.000001,0.000224,0.000226,0.000226,4.5357,SVE2
2048,0.000432,0.000433,0.000002,0.000431,0.000436,0.000436,4.7374,SVE2
4096,0.000842,0.000842,0.000002,0.000840,0.000843,0.000843,4.8627,SVE2
8192,0.001645,0.001647,0.000004,0.001643,0.001652,0.001652,4.9813,SVE2
12288,0.002477,0.002477,0.000002,0.002475,0.002480,0.002480,4.9607,SVE2
16384,0.003291,0.003293,0.000003,0.003291,0.003297,0.003297,4.9782,SVE2
20480,0.004108,0.004107,0.000002,0.004104,0.004109,0.004109,4.9859,SVE2
24576,0.004931,0.004934,0.000004,0.004931,0.004939,0.004939,4.9836,SVE2
28672,0.005748,0.005749,0.000003,0.005746,0.005754,0.005754,4.9884,SVE2
32768,0.006571,0.006570,0.000003,0.006567,0.006573,0.006573,4.9870,SVE2
40960,0.008205,0.008204,0.000003,0.008200,0.008206,0.008206,4.9924,SVE2
49152,0.009830,0.009831,0.000003,0.009828,0.009835,0.009835,5.0001,SVE2
57344,0.011472,0.011475,0.000005,0.011471,0.011482,0.011482,4.9986,SVE2
65536,0.013105,0.013103,0.000005,0.013097,0.013109,0.013109,5.0010,SVE2
