array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000172,0.000172,0.000000,0.000172,0.000172,0.000172,2.9732,Scalar
1024,0.000344,0.000346,0.000006,0.000341,0.000354,0.000354,2.9789,Scalar
2048,0.000705,0.000706,0.000001,0.000705,0.000707,0.000707,2.9047,Scalar
4096,0.001432,0.001432,0.000001,0.001430,0.001433,0.001433,2.8610,Scalar
8192,0.002884,0.002884,0.000002,0.002881,0.002886,0.002886,2.8406,Scalar
12288,0.004338,0.004338,0.000002,0.004335,0.004340,0.004340,2.8328,Scalar
16384,0.005787,0.005788,0.000003,0.005785,0.005792,0.005792,2.8310,Scalar
20480,0.007243,0.007241,0.000004,0.007236,0.007245,0.007245,2.8276,Scalar
24576,0.008688,0.008688,0.000002,0.008686,0.008690,0.008690,2.8289,Scalar
28672,0.010143,0.010143,0.000001,0.010141,0.010144,0.010144,2.8267,Scalar
32768,0.011594,0.011596,0.000005,0.011590,0.011603,0.011602,2.8264,Scalar
40960,0.014500,0.014499,0.000002,0.014496,0.014501,0.014501,2.8248,Scalar
49152,0.017408,0.017414,0.000008,0.017407,0.017425,0.017425,2.8235,Scalar
57344,0.020327,0.020340,0.000020,0.020325,0.020368,0.020367,2.8211,Scalar
65536,0.023268,0.023281,0.000024,0.023261,0.023315,0.023314,2.8166,Scalar
