array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000034,0.000034,0.000002,0.000031,0.000037,0.000036,14.8907,AVX2
1024,0.000069,0.000069,0.000000,0.000069,0.000069,0.000069,14.8907,AVX2
2048,0.000160,0.000160,0.000001,0.000159,0.000162,0.000162,12.8145,AVX2
4096,0.000343,0.000343,0.000001,0.000342,0.000344,0.000344,11.9329,AVX2
8192,0.000708,0.000708,0.000002,0.000706,0.000711,0.000711,11.5674,AVX2
12288,0.001069,0.001069,0.000001,0.001068,0.001070,0.001070,11.4916,AVX2
16384,0.001432,0.001432,0.000001,0.001431,0.001433,0.001433,11.4400,AVX2
20480,0.001796,0.001797,0.000001,0.001796,0.001797,0.001797,11.4011,AVX2
24576,0.002160,0.002161,0.000002,0.002160,0.002163,0.002163,11.3761,AVX2
28672,0.002523,0.002523,0.000001,0.002521,0.002524,0.002524,11.3622,AVX2
32768,0.002886,0.002886,0.000002,0.002883,0.002887,0.002887,11.3544,AVX2
40960,0.003611,0.003612,0.000002,0.003610,0.003614,0.003614,11.3417,AVX2
49152,0.004338,0.004338,0.000001,0.004337,0.004338,0.004338,11.3318,AVX2
57344,0.005064,0.005065,0.000002,0.005063,0.005068,0.005068,11.3237,AVX2
65536,0.005821,0.005821,0.000002,0.005819,0.005824,0.005823,11.2591,AVX2
