array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000242,0.000243,0.000003,0.000241,0.000247,0.000247,2.1191,AVX
1024,0.000265,0.000265,0.000001,0.000263,0.000266,0.000266,3.8628,AVX
2048,0.000278,0.000278,0.000001,0.000276,0.000279,0.000279,7.3731,AVX
4096,0.000276,0.000277,0.000001,0.000276,0.000279,0.000279,14.8335,AVX
8192,0.000279,0.000278,0.000001,0.000276,0.000279,0.000279,29.4143,AVX
12288,0.000276,0.000276,0.000000,0.000275,0.000277,0.000277,44.4760,AVX
16384,0.000277,0.000277,0.000000,0.000276,0.000277,0.000277,59.1715,AVX
20480,0.000277,0.000278,0.000001,0.000277,0.000279,0.000279,73.8023,AVX
24576,0.000276,0.000277,0.000001,0.000276,0.000279,0.000279,88.9803,AVX
28672,0.000276,0.000277,0.000001,0.000276,0.000278,0.000278,103.8765,AVX
32768,0.000277,0.000276,0.000001,0.000275,0.000277,0.000277,118.3550,AVX
40960,0.000275,0.000276,0.000001,0.000275,0.000278,0.000278,148.7442,AVX
49152,0.000279,0.000278,0.000002,0.000275,0.000280,0.000280,175.9048,AVX
57344,0.000276,0.000276,0.000001,0.000275,0.000277,0.000277,207.5606,AVX
65536,0.000276,0.000277,0.000002,0.000275,0.000279,0.000279,237.8750,AVX
