array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.012563,0.012656,0.000177,0.012502,0.012904,0.012897,0.0408,SSE4.2
1024,0.012521,0.012516,0.000010,0.012502,0.012525,0.012525,0.0818,SSE4.2
2048,0.012602,0.012604,0.000005,0.012598,0.012611,0.012611,0.1625,SSE4.2
4096,0.012820,0.012819,0.000003,0.012815,0.012822,0.012822,0.3195,SSE4.2
8192,0.013318,0.013311,0.000012,0.013293,0.013320,0.013320,0.6151,SSE4.2
12288,0.013772,0.013770,0.000004,0.013764,0.013773,0.013773,0.8922,SSE4.2
16384,0.014226,0.014225,0.000005,0.014219,0.014230,0.014230,1.1517,SSE4.2
20480,0.014693,0.014692,0.000006,0.014683,0.014699,0.014698,1.3938,SSE4.2
24576,0.015155,0.015156,0.000004,0.015152,0.015160,0.015160,1.6216,SSE4.2
28672,0.015634,0.015637,0.000013,0.015624,0.015654,0.015654,1.8339,SSE4.2
32768,0.016098,0.016106,0.000011,0.016098,0.016121,0.016121,2.0355,SSE4.2
40960,0.017038,0.017047,0.000014,0.017037,0.017067,0.017066,2.4041,SSE4.2
49152,0.017972,0.017987,0.000031,0.017959,0.018030,0.018029,2.7349,SSE4.2
57344,0.018895,0.018895,0.000009,0.018884,0.018905,0.018905,3.0350,SSE4.2
65536,0.019829,0.019835,0.000014,0.019821,0.019855,0.019854,3.3051,SSE4.2
