array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000009,0.000009,0.000000,0.000009,0.000009,0.000009,58.5277,AVX-512F
1024,0.000019,0.000019,0.000000,0.000019,0.000019,0.000019,54.4976,AVX-512F
2048,0.000038,0.000039,0.000002,0.000038,0.000041,0.000041,53.8780,AVX-512F
4096,0.000081,0.000081,0.000000,0.000081,0.000082,0.000082,50.4350,AVX-512F
8192,0.000386,0.000386,0.000001,0.000384,0.000387,0.000387,21.2129,AVX-512F
12288,0.000577,0.000577,0.000002,0.000575,0.000579,0.000579,21.2828,AVX-512F
16384,0.000763,0.000766,0.000005,0.000761,0.000773,0.000773,21.4610,AVX-512F
20480,0.000950,0.000949,0.000002,0.000947,0.000951,0.000951,21.5673,AVX-512F
24576,0.001132,0.001131,0.000002,0.001128,0.001134,0.001134,21.7094,AVX-512F
28672,0.001248,0.001250,0.000008,0.001241,0.001260,0.001260,22.9745,AVX-512F
32768,0.001331,0.001329,0.000004,0.001324,0.001331,0.001331,24.6146,AVX-512F
40960,0.001666,0.001666,0.000003,0.001663,0.001670,0.001670,24.5798,AVX-512F
49152,0.001986,0.001988,0.000005,0.001983,0.001995,0.001995,24.7525,AVX-512F
57344,0.002220,0.002225,0.000008,0.002219,0.002237,0.002237,25.8280,AVX-512F
65536,0.002820,0.002820,0.000005,0.002814,0.002826,0.002826,23.2386,AVX-512F
