array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000024,0.000025,0.000001,0.000024,0.000027,0.000027,21.4515,SSE2
1024,0.000051,0.000051,0.000000,0.000051,0.000051,0.000051,20.1926,SSE2
2048,0.000097,0.000097,0.000000,0.000097,0.000097,0.000097,21.1271,SSE2
4096,0.000259,0.000258,0.000002,0.000255,0.000261,0.000261,15.8120,SSE2
8192,0.000513,0.000513,0.000002,0.000510,0.000516,0.000516,15.9754,SSE2
12288,0.000726,0.000706,0.000030,0.000664,0.000727,0.000727,16.9328,SSE2
16384,0.000956,0.000957,0.000001,0.000956,0.000958,0.000958,17.1347,SSE2
20480,0.001112,0.001113,0.000005,0.001106,0.001119,0.001119,18.4158,SSE2
24576,0.001332,0.001332,0.000004,0.001328,0.001336,0.001336,18.4560,SSE2
28672,0.001543,0.001543,0.000000,0.001543,0.001544,0.001544,18.5802,SSE2
32768,0.001749,0.001749,0.000001,0.001747,0.001750,0.001750,18.7377,SSE2
40960,0.002173,0.002173,0.000002,0.002171,0.002176,0.002176,18.8537,SSE2
49152,0.002635,0.002634,0.000002,0.002631,0.002636,0.002636,18.6519,SSE2
57344,0.003092,0.003093,0.000004,0.003088,0.003099,0.003099,18.5481,SSE2
65536,0.003504,0.003507,0.000004,0.003504,0.003512,0.003512,18.7036,SSE2
