array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000026,0.000026,0.000000,0.000026,0.000026,0.000026,19.4990,SSE4.2
1024,0.000059,0.000059,0.000000,0.000059,0.000060,0.000060,17.2799,SSE4.2
2048,0.000149,0.000149,0.000001,0.000148,0.000150,0.000150,13.7090,SSE4.2
4096,0.000331,0.000331,0.000000,0.000331,0.000331,0.000331,12.3755,SSE4.2
8192,0.000694,0.000695,0.000003,0.000693,0.000699,0.000699,11.8123,SSE4.2
12288,0.001055,0.001055,0.000003,0.001052,0.001059,0.001059,11.6437,SSE4.2
16384,0.001415,0.001393,0.000032,0.001348,0.001416,0.001416,11.5756,SSE4.2
20480,0.001773,0.001750,0.000047,0.001685,0.001792,0.001792,11.5516,SSE4.2
24576,0.002116,0.001961,0.000242,0.001619,0.002147,0.002147,11.6170,SSE4.2
28672,0.002435,0.002443,0.000046,0.002391,0.002503,0.002501,11.7758,SSE4.2
32768,0.002786,0.002803,0.000057,0.002743,0.002880,0.002878,11.7604,SSE4.2
40960,0.003607,0.003607,0.000002,0.003604,0.003609,0.003609,11.3547,SSE4.2
49152,0.004333,0.004334,0.000003,0.004330,0.004338,0.004338,11.3448,SSE4.2
57344,0.005059,0.005058,0.000003,0.005054,0.005061,0.005061,11.3343,SSE4.2
65536,0.005782,0.005784,0.000004,0.005781,0.005790,0.005790,11.3348,SSE4.2
