array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000111,0.000111,0.000000,0.000110,0.000111,0.000111,4.6135,AVX2
1024,0.000225,0.000225,0.000001,0.000224,0.000227,0.000227,4.5472,AVX2
2048,0.000436,0.000437,0.000002,0.000434,0.000440,0.000440,4.6941,AVX2
4096,0.000856,0.000856,0.000002,0.000854,0.000859,0.000859,4.7850,AVX2
8192,0.001697,0.001697,0.000001,0.001696,0.001698,0.001698,4.8283,AVX2
12288,0.002541,0.002542,0.000003,0.002538,0.002545,0.002545,4.8351,AVX2
16384,0.003384,0.003384,0.000002,0.003381,0.003386,0.003386,4.8423,AVX2
20480,0.004240,0.004240,0.000001,0.004239,0.004241,0.004241,4.8306,AVX2
24576,0.005083,0.005086,0.000005,0.005082,0.005094,0.005093,4.8349,AVX2
28672,0.005953,0.005952,0.000001,0.005951,0.005953,0.005953,4.8168,AVX2
32768,0.006798,0.006798,0.000001,0.006797,0.006799,0.006799,4.8204,AVX2
40960,0.008496,0.008495,0.000002,0.008491,0.008496,0.008496,4.8212,AVX2
49152,0.010182,0.010183,0.000004,0.010177,0.010188,0.010188,4.8273,AVX2
57344,0.011876,0.011875,0.000002,0.011873,0.011877,0.011877,4.8288,AVX2
65536,0.013637,0.013636,0.000007,0.013627,0.013643,0.013643,4.8056,AVX2
