array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000387,0.000385,0.000004,0.000380,0.000389,0.000389,1.3230,AVX-512F
1024,0.000640,0.000641,0.000006,0.000635,0.000649,0.000649,1.6011,AVX-512F
2048,0.001140,0.001140,0.000001,0.001139,0.001142,0.001142,1.7963,AVX-512F
4096,0.002311,0.002308,0.000032,0.002267,0.002346,0.002346,1.7721,AVX-512F
8192,0.004738,0.004773,0.000087,0.004690,0.004892,0.004889,1.7292,AVX-512F
12288,0.015801,0.013839,0.003962,0.008313,0.017403,0.017371,0.7777,AVX-512F
16384,0.008894,0.009682,0.001274,0.008673,0.011480,0.011428,1.8422,AVX-512F
20480,0.060734,0.060031,0.001020,0.058588,0.060770,0.060770,0.3372,AVX-512F
24576,0.062003,0.062267,0.000612,0.061684,0.063112,0.063090,0.3964,AVX-512F
28672,0.062322,0.062077,0.000702,0.061121,0.062787,0.062778,0.4601,AVX-512F
32768,0.063450,0.065693,0.004359,0.061842,0.071787,0.071621,0.5164,AVX-512F
40960,0.136603,0.137290,0.001648,0.135705,0.139563,0.139503,0.2998,AVX-512F
49152,0.141642,0.141517,0.000993,0.140243,0.142667,0.142646,0.3470,AVX-512F
57344,0.146992,0.146695,0.000602,0.145856,0.147237,0.147232,0.3901,AVX-512F
65536,0.148177,0.148294,0.000735,0.147459,0.149248,0.149226,0.4423,AVX-512F
