array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000111,0.000111,0.000001,0.000110,0.000113,0.000113,4.6236,AVX
1024,0.000209,0.000209,0.000001,0.000208,0.000210,0.000210,4.8996,AVX
2048,0.000406,0.000406,0.000000,0.000405,0.000406,0.000406,5.0486,AVX
4096,0.000795,0.000794,0.000003,0.000790,0.000797,0.000797,5.1527,AVX
8192,0.001570,0.001570,0.000001,0.001568,0.001571,0.001571,5.2170,AVX
12288,0.002348,0.002348,0.000003,0.002344,0.002351,0.002350,5.2325,AVX
16384,0.003155,0.003154,0.000008,0.003143,0.003162,0.003162,5.1927,AVX
20480,0.006743,0.006694,0.000080,0.006581,0.006758,0.006758,3.0373,AVX
24576,0.008737,0.008419,0.000638,0.007529,0.008991,0.008986,2.8129,AVX
28672,0.009718,0.009548,0.000315,0.009106,0.009818,0.009816,2.9503,AVX
32768,0.011102,0.011064,0.000798,0.010068,0.012022,0.012004,2.9514,AVX
40960,0.016194,0.016795,0.000926,0.016089,0.018103,0.018065,2.5294,AVX
49152,0.020936,0.020582,0.000874,0.019380,0.021431,0.021421,2.3478,AVX
57344,0.030703,0.030808,0.000538,0.030208,0.031513,0.031497,1.8677,AVX
65536,0.035086,0.035489,0.001350,0.034075,0.037308,0.037263,1.8679,AVX
