array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000012,0.000012,0.000000,0.000012,0.000012,0.000012,41.2571,AVX2
1024,0.000026,0.000026,0.000000,0.000026,0.000026,0.000026,39.5431,AVX2
2048,0.000053,0.000056,0.000004,0.000053,0.000061,0.000061,38.8132,AVX2
4096,0.000127,0.000128,0.000002,0.000126,0.000130,0.000130,32.2679,AVX2
8192,0.000385,0.000386,0.000001,0.000385,0.000387,0.000387,21.2556,AVX2
12288,0.000577,0.000579,0.000005,0.000575,0.000586,0.000585,21.2815,AVX2
16384,0.000766,0.000766,0.000001,0.000765,0.000767,0.000767,21.3767,AVX2
20480,0.000953,0.000953,0.000002,0.000951,0.000956,0.000956,21.4923,AVX2
24576,0.001145,0.001145,0.000001,0.001144,0.001147,0.001147,21.4629,AVX2
28672,0.001336,0.001336,0.000003,0.001332,0.001340,0.001340,21.4683,AVX2
32768,0.001291,0.001319,0.000041,0.001290,0.001377,0.001375,25.3861,AVX2
40960,0.001608,0.001602,0.000009,0.001590,0.001608,0.001608,25.4695,AVX2
49152,0.001908,0.001909,0.000002,0.001908,0.001912,0.001912,25.7551,AVX2
57344,0.002218,0.002221,0.000009,0.002212,0.002232,0.002232,25.8502,AVX2
65536,0.002579,0.002576,0.000006,0.002568,0.002582,0.002582,25.4134,AVX2
