array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000210,0.000210,0.000001,0.000208,0.000211,0.000211,2.4397,SSE4.2
1024,0.000416,0.000415,0.000001,0.000413,0.000416,0.000416,2.4629,SSE4.2
2048,0.000828,0.000828,0.000003,0.000824,0.000832,0.000832,2.4742,SSE4.2
4096,0.001647,0.001647,0.000001,0.001645,0.001649,0.001649,2.4869,SSE4.2
8192,0.003298,0.003298,0.000001,0.003297,0.003300,0.003300,2.4841,SSE4.2
12288,0.004949,0.004946,0.000005,0.004940,0.004950,0.004950,2.4828,SSE4.2
16384,0.006593,0.006595,0.000004,0.006591,0.006600,0.006600,2.4850,SSE4.2
20480,0.008231,0.008232,0.000003,0.008229,0.008236,0.008236,2.4881,SSE4.2
24576,0.009881,0.009881,0.000002,0.009879,0.009883,0.009883,2.4871,SSE4.2
28672,0.011529,0.011528,0.000003,0.011525,0.011531,0.011531,2.4870,SSE4.2
32768,0.013171,0.013171,0.000003,0.013166,0.013175,0.013175,2.4879,SSE4.2
40960,0.016457,0.016475,0.000027,0.016454,0.016512,0.016511,2.4888,SSE4.2
49152,0.019752,0.019750,0.000004,0.019745,0.019754,0.019754,2.4885,SSE4.2
57344,0.023037,0.023035,0.000004,0.023028,0.023038,0.023038,2.4892,SSE4.2
65536,0.026329,0.026324,0.000008,0.026314,0.026330,0.026330,2.4891,SSE4.2
