array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000946,0.000953,0.000010,0.000945,0.000967,0.000967,0.5414,SSE2
1024,0.001303,0.001299,0.000007,0.001290,0.001304,0.001304,0.7859,SSE2
2048,0.002134,0.002119,0.000023,0.002087,0.002136,0.002136,0.9597,SSE2
4096,0.003886,0.003888,0.000038,0.003841,0.003935,0.003934,1.0539,SSE2
8192,0.006874,0.006926,0.000218,0.006689,0.007216,0.007209,1.1917,SSE2
12288,0.012388,0.012373,0.000028,0.012334,0.012397,0.012397,0.9920,SSE2
16384,0.013773,0.013890,0.000179,0.013754,0.014143,0.014135,1.1896,SSE2
20480,0.063527,0.063638,0.000344,0.063284,0.064104,0.064093,0.3224,SSE2
24576,0.065606,0.065563,0.000270,0.065213,0.065870,0.065864,0.3746,SSE2
28672,0.067463,0.067412,0.000117,0.067250,0.067522,0.067521,0.4250,SSE2
32768,0.069325,0.069282,0.000089,0.069158,0.069362,0.069362,0.4727,SSE2
40960,0.150020,0.150157,0.000521,0.149599,0.150852,0.150835,0.2730,SSE2
49152,0.155792,0.155729,0.000103,0.155583,0.155811,0.155811,0.3155,SSE2
57344,0.156742,0.156771,0.000084,0.156686,0.156885,0.156882,0.3658,SSE2
65536,0.161929,0.161576,0.001380,0.159738,0.163062,0.163039,0.4047,SSE2
