array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000890,0.000896,0.000025,0.000869,0.000928,0.000927,0.5754,SSE2
1024,0.001744,0.001751,0.000011,0.001742,0.001767,0.001766,0.5872,SSE2
2048,0.003481,0.003478,0.000004,0.003473,0.003481,0.003481,0.5884,SSE2
4096,0.006985,0.006979,0.000041,0.006926,0.007025,0.007025,0.5864,SSE2
8192,0.013866,0.013863,0.000004,0.013858,0.013866,0.013866,0.5908,SSE2
12288,0.021475,0.021403,0.000347,0.020947,0.021788,0.021782,0.5722,SSE2
16384,0.028106,0.028107,0.000021,0.028082,0.028133,0.028132,0.5829,SSE2
20480,0.035093,0.035168,0.000151,0.035033,0.035379,0.035373,0.5836,SSE2
24576,0.042116,0.042070,0.000076,0.041963,0.042130,0.042130,0.5835,SSE2
28672,0.048959,0.048950,0.000022,0.048920,0.048971,0.048971,0.5856,SSE2
32768,0.055988,0.055967,0.000034,0.055919,0.055995,0.055994,0.5853,SSE2
40960,0.069884,0.069903,0.000046,0.069859,0.069966,0.069965,0.5861,SSE2
49152,0.083760,0.083887,0.000382,0.083495,0.084405,0.084393,0.5868,SSE2
57344,0.097649,0.097968,0.000488,0.097598,0.098657,0.098637,0.5872,SSE2
65536,0.111427,0.111428,0.000064,0.111351,0.111507,0.111505,0.5881,SSE2
